"Gene","log2FC","MYB3|ABA","MYB3|EtOH","ABF1|ABA","ABF1|EtOH","FBH3|ABA","FBH3|EtOH","NFYC2|ABA","NFYC2|EtOH","ANAC032|ABA","ANAC032|EtOH","HB6|ABA","HB6|EtOH","GBF3|ABA","GBF3|EtOH","HB7|ABA","HB7|EtOH","ABF4|ABA","ABF4|EtOH","GBF2|ABA","GBF2|EtOH","RD26|ABA","RD26|EtOH","ABF3|ABA","ABF3|EtOH","HAT22|ABA","HAT22|EtOH","ZAT6|ABA","ZAT6|EtOH","AT5G04760|ABA","AT5G04760|EtOH","DREB2A|ABA","DREB2A|EtOH","HSFA6A|ABA","HSFA6A|EtOH","NFYB2|ABA","NFYB2|EtOH","ANAC102|ABA","ANAC102|EtOH","HB5|ABA","HB5|EtOH","MYB44|ABA","MYB44|EtOH"
"AT1G19140",0.126199657336744,0,0,3.14234962085187,2.27192320410327,0,0,4.05365797127569,3.87671045715062,0,0,0,0,4.01586319279327,3.92820170973715,0,0,2.60447385492556,2.6233468538743,2.95795948809939,2.8545765062817,0,0,2.49539138297473,2.60283415687208,0,0,0,0,2.32292697258495,2.18252892698411,0,0,0,0,7.84145644012227,6.05066447963706,0,0,0,0,0,0
"AT1G19180",0.898284691980084,1.12236332683659,1.48648769960217,2.79450123139478,2.24082347795327,0,1.46503911329954,3.47214419185996,3.46768690043621,2.46443984339472,1.46053261716631,1.65339499658881,1.77180365045981,3.10638778212064,2.93078773212277,2.72043935221179,0,1.96453681921613,2.02845295644526,2.18252866603239,2.01403163895734,1.53642295909593,2.07605993854509,1.86694164714973,1.73932553473213,1.50190092315782,1.60464338815384,2.74441627721202,2.42791534040547,2.17916124784062,1.81440941909323,1.86590961140316,0,2.69379976922732,0,6.8637042122794,5.03701343258849,2.50025776925536,2.16746034287447,1.43405657773159,1.23720318507819,2.09997050736177,1.78119191101612
"AT1G19200",2.27332289769762,0.927530045203513,0,2.37633560637032,1.32292444989781,0,0,2.0248625471455,1.85547493419352,1.17589725792625,0,1.93800570288031,1.89385812901841,2.18785869467826,2.25355547122828,2.32681334524514,0,2.0666195220271,1.50920589671576,1.66177307681589,1.73675999644519,0,2.12175262333499,1.50537806152528,1.54222876393999,2.11683737119016,1.83165174130448,0,1.40446922572639,0,1.83238068803412,2.24479922803803,0,1.58103798303838,0,3.92715702002902,2.79786976309774,2.79903135334429,2.21074217667912,1.60658084452359,1.48282612058493,2.04237462922277,0
"AT1G19230",3.68826921649602,1.8941442517492,0,1.54559404994162,1.79780627526971,0,0,2.22247050489868,1.47298862360644,2.43935935358594,0,2.29134134326877,1.82000733120921,3.54945439323682,3.5143174600068,2.9409338518382,0,2.23327857515248,2.0493269968438,2.59165875396935,2.53547592124006,2.29771913305514,1.75339133365571,2.18501913744802,2.30789477540831,2.87713035764512,2.23933882196977,2.78283855962876,2.02949988155171,1.97972391584195,1.7439869846883,2.06256307341821,0,1.73918276595476,0,7.12779363397535,4.2407166954425,2.15488398092792,0.927636941942017,2.16887339577206,1.64150987621834,2.10200777925723,1.4486273813247
"AT1G19380",-0.918182825209845,0,0,2.13258512773327,0,0,0,0,0,0,0,2.69029896707279,2.77758991954209,3.01369329574672,3.23697409023286,2.17185329894195,0,0,0,2.72028562762241,2.66428104640076,0,0,1.9228364022173,1.8905226708253,2.20461263464085,2.11938091970488,2.48462745863265,2.25521998954077,1.50904328791746,2.09572916686597,0,0,0,0,3.8643413027497,2.98245936164954,0,0,2.56489730216004,2.61374552859681,0,0
"AT1G19490",1.45199027014557,0,0,3.07137924796014,2.17482764954065,0,0,5.03135018319186,4.98413282320853,1.91771526017554,0,2.32554111713942,2.2422581509825,4.42571825347859,4.42629330784597,2.47698989341114,0,3.14644834535169,3.06861686604024,3.89821918658103,3.70684356471748,2.20339210607206,1.9553097235887,3.17442862740239,3.12933731167225,2.38962723582835,1.77912555030601,2.70694244226079,0,2.18821911728424,1.73050987182229,2.59175630610144,0,0,0,10.7513665873052,7.97650044623334,2.06364223265014,0,2.15112553335396,2.22587506926201,2.97337042834254,2.53264175604081
"AT1G19570",0.848237522587022,2.41692164589154,2.16277870883832,0,0,0,0,2.67859192071822,2.26876096560732,0,0,3.74666010024613,3.76971920332773,2.2521496292515,2.14779461458603,3.77097805959186,2.605033627171,0,0,2.21697251358145,2.19710927958883,2.10813955075055,2.15452053769962,2.43338358459546,2.16663194463253,2.61041092404922,2.35561554371098,2.10603246491831,0,2.34847728510113,2.79132897257665,0,0,0,0,6.11154854308451,4.32712823226555,0,0,3.69415666201309,3.70885798927781,2.95138156371066,2.63353255777279
"AT1G19650",0.734788229459698,0,0,3.49727355851446,2.76338661184051,0,0,3.17915314923853,2.84663758684186,2.3000925865423,0,1.76109967780255,0,3.7150132529517,3.4296669159613,2.48596137541357,0,2.28949523675385,2.04840307317472,2.23072866053801,2.22627166170144,2.31870133254028,1.85057432941272,2.46562563803674,2.29154116881433,1.75816695628634,0,2.24813388509233,0,1.97829403960836,0,0,0,0,0,6.96688988349075,5.01502793915492,1.10138008159918,0.940406191736169,1.78057873504633,0,2.66198003057728,2.52774126361626
"AT1G19860",0.737896607964882,1.97855720296149,0,3.8758542677389,2.98402604969547,0,0,4.64817870376436,4.17843104064662,2.28393656784628,0,2.3005205053846,2.10783042141954,3.9660330998228,3.98914940035396,2.54295330167605,0,2.83576581591374,2.88004284378583,2.99673745557,2.98687976657141,2.61341934067947,2.45947870711136,2.92001854469795,3.04196723907112,1.86378830569753,0,2.39470143231876,0,2.34798290626499,2.30633946170493,0,0,0,0,10.6387417612623,7.84847858602719,2.38087659560895,0,2.09223919403975,1.97101493847591,2.23200552307406,1.93240275247709
"AT1G19970",2.02481273385226,2.4984825177214,2.13949155673738,3.3730075846683,0,0,0,3.07325046899508,2.68647702660717,2.06908860254479,0,0,0,3.60143659364005,3.39929617513872,1.98914715749059,0,2.37183687092138,2.21838583816534,2.27095761851093,2.33799416177239,2.05194607225973,0,2.41963340658156,2.16374502707908,0,0.786250804968311,2.48973011679496,0,1.8032251814458,0,0,0,0,0,7.92852874051618,4.86016675353116,2.16047012583477,0,0,0.786184780405184,2.62458599861249,2.19215442793948
"AT1G20030",0.687207296055741,1.85737222381081,0,3.44770148350848,2.12720561210048,0,0,4.48325247307118,3.94143539357763,1.9138628370531,0,1.72976203355436,1.33692088973385,2.57918389576474,2.51909793552847,2.26360807274507,0,2.05880069728423,2.12564704547695,2.82703545297859,2.68839235744922,1.90717785596836,2.04812178100556,2.15384976945281,2.12673931164091,1.72860924317148,0,2.13620625966776,1.6779228368781,1.9794731682164,1.4826057409829,0,0,1.64304542122825,0,7.0920576417876,4.79114416589402,1.59236205688624,0,0,0,2.88981026798073,2.43327778766926
"AT1G20140",0.256750740601925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54888975894319,0,0,0,0,0,0,0,0,0,0,0
"AT1G20160",-0.325223998975316,0,0,1.71126877581333,0,0,0,1.86755331996614,1.39972629180677,1.03430237698005,0,1.56506220090574,1.39209415428911,2.25681157490425,2.17844373819932,1.75625637387439,0,1.48720118296324,1.28125617632547,1.711277207124,1.59561115382176,1.3068254971369,0,1.47781200591597,1.3604932532402,0,0,1.31297892869067,0,1.25627021037928,0,0,0,0,0,4.67444941836714,1.90087067226959,1.11925313491013,0,1.43511864399164,1.37988696372769,1.10536482954954,0
"AT1G20440",2.25028795208426,0,0,2.84529622515168,2.13979651270671,0,0,0,3.63886682507296,1.58600480150685,0,1.93031568069406,1.86544086586457,3.28425453463977,3.23126708960205,2.11380214742175,1.99498182999855,1.83226239365465,1.8427936541393,2.20914755795028,2.06275320104179,0,1.50575339246117,1.86257026836448,1.86686191611793,0,1.66756555817834,1.67110228767435,1.5007272258508,0,1.74174930368149,1.3066023971105,0,1.7378724219164,0,6.95441253990657,5.65607922933625,2.62004331152155,1.67143669779955,1.96074817588173,1.97008851342308,1.91360942310743,1.61250793998537
"AT1G20450",2.89801396927537,0,0,3.80432925579876,2.92893990699396,0,0,4.87506209355008,4.75034572136535,0,0,2.35172741386895,2.19115037763202,4.00248220828587,4.0214614108929,2.5912451256488,1.04077775589309,2.50633054158605,2.49262346532763,2.91333324577564,2.85682906522341,0,1.77396881131769,2.56838925999336,2.50224735066659,2.13034238402384,1.92689350440289,1.19739711229016,1.57862121538047,0,1.69400719693462,0,0,2.10465342485701,0,9.32114523026275,7.01031967334133,0,2.72513458715981,2.4366156431448,2.31346208138387,2.15565227844588,1.86353620057174
"AT1G20460",0.768271243691151,0,0,2.86090982848491,2.22474110395374,0,0,3.71284900642089,3.73053155735516,0,0,2.20519865108594,2.07188197388535,3.26061138996452,3.25864686876785,1.87099773557954,0,1.88228490621444,1.91874070817298,2.38285147897905,2.26757797678439,0,2.01017001433343,1.9521779016949,1.9507019230346,1.62138822366077,1.52945142129152,0,1.85067755422576,0,2.29431473115402,0,0,2.71054794940608,0,7.27142415111089,5.46146263534334,0,1.51818845273383,2.01067903966957,1.83464928197461,1.68050334585751,1.50001613672497
"AT1G20480",-0.21656080242743,1.25418272227515,1.1973150392484,1.15265758333222,0,0,0,3.83590918228607,3.56286713524238,0,0,2.6354174535326,2.46593874737157,4.39652929336914,4.34115176302369,2.26494803839559,0,1.79098468440478,0.78061374670195,3.15446047954736,3.11606823987064,1.9184546706241,0,1.98433360258023,0.885864919731791,1.00758122916767,0.879766756413713,1.07605503607149,0,1.16290730707504,1.24070226444386,0,0,0,0,5.65831348518808,3.82861002781192,0,0,2.30250587174579,2.22498163463921,2.05381949325154,0.970602127514139
"AT1G20550",0.241071839445454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT1G20610",-0.0133337061612196,0,0,3.76922988979967,2.76246563647432,0,0,3.98011712213975,3.64704441146195,0,0,0,0,3.56609820157483,0,0,0,2.37253119155477,2.40269790927002,1.88747971727444,2.14150242639165,0,0,2.31969150959614,2.21277531105484,0,0,0,0,1.22211761777613,1.20102374961969,0,0,0,0,9.10726442083075,7.1505732291137,0,0,0,0,0,0
"AT1G20630",0.948994190655314,1.8069858458262,0,2.92104098385606,2.59921079945843,0,1.78890749858028,0,2.24775112462509,3.58840485023471,2.31737208346048,1.74655825917939,0,2.96026548542159,2.00081107544203,2.08434636699725,0,0,0,0,0,1.90348796275104,1.88611659368242,1.80717629953927,0,1.78027094964382,0,2.12647959936704,1.73737030222318,2.13287854235668,2.20524922388618,0,0,0,0,5.07530394005429,3.69538825282083,3.30338661558887,3.10103456410162,0,0,1.68127390002144,0
"AT1G20640",0.24961270897073,0,0,2.02459138237062,0,0,0,0,0,2.20631685188508,0,0,0,1.47690427258756,1.31276881203819,2.12617560822177,0,0,0,0.828287560313853,0,2.00503520465843,2.04746821209459,1.81286745512031,0,0,0,2.54851655059756,2.29366489553781,2.08365170065908,2.15151847986007,0,0,2.9562556901817,0,3.7775405446348,2.70955458345939,1.85358949548377,0.978111377582906,0,0,2.03406155537208,0
"AT1G20720",-0.417306469831917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT1G20930",-0.52798079175825,0,0,2.06315193125311,0,0,0,0,0,0,0,2.05403433808829,0,4.15344401934044,4.0698435983094,2.20740495270397,0,2.05441583733647,1.90144947047016,3.66136179605478,3.47494766630594,2.24222513658531,0,2.53151210590228,2.3168723488409,0,0,2.33876746257904,0,1.81912322360811,0,0,0,0,0,4.31766335656399,3.48246914629144,0,0,0,0,2.74947389193012,2.17980157571654
"AT1G21000",1.16025413599017,1.75783334169414,1.55018247447246,3.00601486360499,1.72271325026927,0,0,3.51795559522968,3.19126649577057,1.91826082917748,1.72077613723084,2.31559044295746,1.92355274182479,3.40845921265337,3.28894729356411,2.31457551220074,1.3062511928854,2.08735423215247,2.04752527360085,2.33692919469244,2.26050890510235,1.34996473840898,3.1789227329055,2.25152265015088,2.16970200981679,1.26899416509246,1.74200333527713,1.46002115844747,1.60232438081909,0,1.72601899192981,3.38847157862837,0,2.11199263856057,0,8.12499305930645,6.31351232849749,2.28711160387002,3.73142889220293,1.81672342089719,1.72566268151579,1.31252061209067,2.03663420746719
"AT1G21050",-1.05773404836708,1.38279694765316,1.26972622377782,1.00414774053103,0,0,1.01781503806715,2.37418050546827,2.09932546602567,0,0,2.4536672838703,2.3886388103666,3.33495070306419,3.16997489495431,2.22116602345432,2.0324433587249,1.61193702249782,1.50456401884113,2.12883006928342,2.08330879902076,1.64017244998466,1.6800772813325,1.7391840886522,1.63909978666585,2.19071270694071,1.88918813873305,1.94533426519547,1.77199888277772,1.31833905084751,1.72005215691714,0,0,0,0,5.86314025965844,3.80147685327689,0,0,2.284694374527,2.45681256176863,1.56243186571963,1.37410942316788
"AT1G21100",-4.71519420972147,1.76791574122756,0,2.70310770100954,0,0,0,0,0,2.35163833831938,0,1.86255540747762,1.85017966972299,2.64344127777825,2.29052011712281,2.82379459818213,0,2.25418705215513,1.95784055778949,2.09056386408276,1.93116611868674,2.53397773193657,2.25219635735399,2.54106584309809,2.56029792194778,1.82873425792312,1.92278544700692,3.15996281832848,2.92405778496547,2.84728622212795,2.80554064481649,2.45370937867662,0,0,0,4.27959753012001,2.50338887289508,2.08664314040429,0,1.73640623645324,1.93992732853649,2.53349788641496,2.04993728336181
"AT1G21130",1.41928434029601,0,0,2.88278211491685,0,0,0,2.47972781937341,1.94758907307978,2.10012097953174,0,2.66931430502366,2.54513700954617,3.21590346653849,2.68290922161595,2.8388596868768,2.0130665016378,2.3641414102472,2.3515662197085,2.28549725166625,2.12605378513272,2.11731786114459,1.90808643526566,2.5021461006905,2.39904028986452,2.01527304258433,1.55144486792619,2.508992295896,2.28390070642959,2.23853077768651,2.2125011716988,0,0,0,0,6.65765191332958,3.89640724746376,0,0,2.59042414494735,2.70361518674138,2.02923297274081,0.83017557917424
"AT1G21310",-0.531182538090376,1.30259006460194,0,0,0,0,0,0,0,0,0,0,0,1.47120011490688,1.24611595763906,0,0,0,0,0,0,1.17406001727538,0,0,0,0,0,0,0,0.883953605831017,0,0,0,0,0,1.89438376279519,0,0,0,0,0,0,0
"AT1G21410",1.54594042028996,1.69658341773539,0,3.49661892702533,2.70820508134962,0,0,4.36680810494312,3.83926868800667,3.25995141305087,1.84173117045074,2.34553013105194,2.29009255746573,4.14646184137449,4.14764629194127,2.68826306992542,0,2.35236535948616,2.38521849397593,2.66299366438634,2.48016364125768,2.3387737358519,2.51475232046323,2.39460742432231,2.50089961427781,2.21923235476453,1.66837868201546,2.11127792152786,1.75231425326116,1.9170352106863,1.75657851904295,2.03312860139195,0,0,0,6.60383108937124,5.36912523767278,3.65485837062819,3.20888161044411,2.11102886622281,2.05786338364254,1.97351772194283,0.761118317202122
"AT1G21660",0.631541515557811,0,0,2.78502403115876,0,0,0,2.69095822161004,2.61688282027675,2.06830031795819,0,2.49379102381439,2.24320556549601,3.46235630679982,3.30012499767026,2.75863349006287,0,2.58961094749613,2.45456456064779,2.47587095432792,2.45604574536102,2.11726259812249,0,2.61945220444993,2.70731649324169,2.04869212329206,0,2.08824683034613,0,2.00136757151681,2.15902819370507,0,0,0,0,7.90781249814148,5.23217943119898,0,0,2.5473257167395,2.46897738853261,0,0
"AT1G21790",2.64511666295574,0,0,3.46033576794416,2.72997172973087,0,0,3.99798802696853,3.2658174177879,2.01298053008668,0,0,0,4.22014150604911,4.3438585029157,2.24397203291786,0,3.04147996718714,3.13741199466661,3.70021281273565,3.5971457814178,2.3836351568959,2.12507230787712,3.02282205015812,3.09793402206916,0,0,2.52777783784805,0,2.11443713358815,1.13551098350289,0,0,0,0,8.63355503117083,6.45,2.10042385980896,0,0,0,1.92350141829273,0
"AT1G22065",1.2250827072928,0.830363453460818,0,1.15998790849251,0,0,0,1.07454503248143,0,1.85979959510659,0,1.02744842595645,0.931277546759693,2.06570690704793,1.84692113792298,2.10072383405864,0,0.766308363123088,0.718566637655422,0,0,2.1898812534716,2.02201261443204,1.74218928573111,0.836779929346045,1.68706704254989,1.14752416406083,2.28012124567771,1.78885507017033,1.77929725223298,1.7257455882895,0,0,0,0,2.98045210310033,1.67909574629557,1.79624459007395,0,0.842645184064848,0.791058366671472,1.47614886094539,0
"AT1G22160",1.62053140753947,2.01867540259147,0,3.13821760283709,0,0,0,3.42089336984058,2.74872559840898,1.85466198239157,0,3.12117346856376,3.02422541138642,3.82706973465593,3.74293741160562,3.1193900117586,2.3325203474284,2.56720252537964,2.54919829891998,2.97974509293875,2.89583475191937,2.07230016709997,0,2.64686237525246,2.61461692233056,2.71684651169764,1.76235737001214,1.85946857005045,1.66050659291575,1.43379653942229,1.37665715645146,0,0,0,0,7.87214165337733,6.27818000783197,0,0,2.86386207826849,2.75712720069767,1.72920100694043,0
"AT1G22180",0.972345206101157,2.59507469799548,2.15647698759629,2.64741874378035,1.42175136400209,0,0,2.33905888246368,1.55586598442656,2.36540539069474,0,2.44216469798494,2.25068328501901,2.51462259903785,2.40836809020019,3.1417814660281,2.33410075024696,2.14639715294894,1.05372160747892,2.07921733877584,1.45878554412639,2.57491569692823,2.21868391986133,2.50952466614098,2.50404118029449,2.95197643491105,2.90158353307237,3.22942512113708,3.2521152712646,2.64245461211663,2.62351228514805,2.57155672481596,0,0,0,6.6488297366488,4.18063290474892,0,0,2.07256847313364,1.9209384587544,3.33464299986253,3.20904153071235
"AT1G22370",2.9614450501878,2.75735920550277,2.37656905886019,2.47750442429441,0,0,1.07285667088622,2.84702164809583,0,1.55611269426141,0,3.0241040205498,3.07388112721016,4.09297151256833,3.38506950372438,3.10442937209207,2.6539366614952,2.47579025497962,2.33487276329237,2.90520636092235,2.3139346266558,1.27846210577345,2.49502449545912,2.66973361143933,2.57779464597495,2.95790763181634,3.05354783846269,2.95889376537341,2.60427664755848,1.42434311711068,2.83035490378772,0,0,1.82603542179853,0,8.36844616309534,4.7260821335771,1.46837020432663,1.37933418993165,2.9376333391033,2.90102731618613,2.7536395187896,2.23838515116224
"AT1G22410",0.858618524904452,1.44181180265657,1.38962160011876,1.23651698838431,1.24645261547165,0,0,1.36966777508618,1.7381228341705,1.25811739731309,0,1.1180441430154,1.04477460741924,2.4622571561571,1.55019225382004,2.05921707290471,0,1.82837972418824,1.27012788769001,1.39348563217789,1.16953368574928,2.28035554737185,0,2.12245999209768,1.96427256277702,1.58797028681439,1.49869729932006,1.19644497587617,0,0.89951361002889,0,0,0,0,0,4.28903330947082,2.78874079143862,0,0,1.03887096077374,1.05714112273256,2.17967425857947,0
"AT1G22470",1.77715945306127,2.28779812022587,1.93607882994412,1.629256909339,0,0,0,3.03841014520351,2.75244037510286,3.16883879467425,0,1.53306925783211,1.54420074573205,2.60975357666351,2.27575537389018,2.12598208305132,0.964277719790847,1.76103471724977,0,1.88555703867844,1.72574391075862,1.80962923132308,0,2.04233417905338,1.85744446771203,1.5772774209627,0.797092357037078,2.32059037394016,0,1.71647141046659,0,0,0,0,0,6.93849612823875,5.01845179904227,3.40857515586485,2.34581981605311,1.76807247345242,1.79403762724342,2.19751268448218,0
"AT1G22490",-0.199790576970558,1.06256731284463,0,1.17132918830861,0,0,0,0,0,1.38443308630263,0,1.40021257615795,1.37918767324864,1.93909099257758,1.68897870050201,1.70972906904256,0,1.36736056478243,1.06593605311799,1.32066500845491,1.17907138589166,1.21467416742332,1.24471815521497,1.68618375460885,1.23756103138265,1.49966761827639,1.63709473658929,1.6574340907978,1.15551786017575,1.23276985166017,1.22425796647173,0,0,0,0,2.17170822132927,1.48059729464724,0,0,1.17248095685876,1.17321685184393,1.41924172465862,1.0854789372409
"AT1G22500",-2.84613426755484,1.57638574268083,0,0,0,0,0,0,0,0,0,1.61028600446635,1.52159636798776,1.41613342314337,1.26780003337044,2.15962424304942,1.42327432637817,0,0,0,0,1.49346733603267,1.32437062253591,1.43989066796077,1.50129532536152,2.00804995805699,1.84323577713545,2.30694276311583,2.12667481460057,1.513514162424,1.85670826589908,0,0,1.39301259633778,0,3.49144962387726,2.62081008096018,0,0,1.21345052162043,1.30243407239611,1.7161925814072,1.56979411409593
"AT1G22600",2.33561319463422,1.47553595161586,1.557878370679,3.62459177483494,0,0,0,4.48389641991851,3.33393935385856,1.45650439676863,0,1.46921341766102,1.3722724048489,4.70509221221647,4.63142105696006,0,0,3.11547416187668,3.0640316697009,3.86886440192802,3.76439756960073,0,0,3.0981881611257,2.99537304026808,1.39414753322497,1.47339345108823,0,0,0,0,3.16018777908718,0,0,0,10.7331379140735,7.88190959630582,0,0,1.53743149687309,1.54449677700413,2.36111839747904,2.00005189252061
"AT1G22640",1.09546475687296,2.64138695335034,0,3.31106946181314,2.76063316348487,0,0,3.62127342321176,3.09906269491126,2.72817040792525,2.2489354272732,2.45118928641675,2.51669916911352,3.44590315835992,3.38604495523669,2.57566760594064,2.36684094938609,2.17378680658012,2.20006804954757,2.34279398611575,2.30313994964909,2.18478585456175,2.54851309490138,2.28371880793713,2.30621285106098,2.49911733569203,2.56661814415743,2.51195297606641,2.3069430670009,2.32005285369541,2.27673617383587,0,0,0,0,6.35146983880704,5.0308847538895,2.73217037316046,2.69465070942706,2.45037235948333,2.55053754858716,2.55386434286516,2.42334982884587
"AT1G22710",0.977131172533887,0,0,3.69288625337377,2.91520481205838,0,0,4.32814782339701,3.76187344245336,0,0,0,0,4.36893541989204,4.21614864901465,1.01437299029789,0,2.5446451475037,2.66525182603303,2.70774881572654,2.63692984140477,0,0,2.56624972919362,2.38888807383249,1.05243678361412,0,0,0,0,1.12056091014946,0,0,0,0,11.0775149997213,8.07952979583338,0,0,0,0,1.08147428183425,0
"AT1G22740",0.0986872173706583,1.92597084956316,1.8244376030712,2.46606574558392,0,0,0,2.19591075469513,1.27510876384789,2.36497521073133,0,2.99803195838286,2.79581491962045,4.03223296066863,3.97719988538748,2.91035018401874,2.28567553370691,1.93679305873077,1.03353259026239,2.73749042065743,2.58772449752983,2.05858999669194,2.10483036494321,2.32176642418772,2.16479538990876,2.97974509293875,2.92788100626018,2.22667351906405,1.96786619870557,2.27322971198684,2.40911283187718,0,0,0,0,4.19804972507898,3.30865703073316,2.10727118707988,0,2.83677853503072,2.72632009818881,2.43257259190689,1.97707103554709
"AT1G22990",0.928951984285303,1.72366926649004,1.02049024194574,2.38597237445955,1.18587898925705,0,0,2.24941254203222,1.77102816333387,1.98808987859445,0,2.20628924528303,2.12061949898625,3.21030966263804,2.97614604235454,2.43610987336116,0,2.10878562892599,1.80430494024193,2.30930271041252,2.26253624084509,2.11551556124491,1.91482598203304,2.23530437317524,1.96435526296424,2.06378400543505,1.81345497607639,2.69854379220394,2.22733109911122,2.19485853207237,1.92256046994674,2.20040892876405,0,0,0,5.15149274767814,3.63846725332357,1.45008774037826,1.78571267997096,2.09646328092409,2.10286047111309,2.11127336025213,1.55621486166214
"AT1G23010",0.231712388710477,1.87805163890345,0,1.05114699127833,0,0,0,1.42422349228257,0,1.51538306038302,0,1.32218114189517,1.03772782849939,1.64666070489697,2.75769127266708,0,0,1.12883561197461,1.11850374782945,1.66472373076479,1.47985553754121,1.47419660205192,1.39440535475817,1.03055501993046,0.906902829078306,0,0,0,0,1.05411465711738,0.970761160204208,0,0,0,0,2.21752270974792,1.47789102213745,1.45643481733088,1.57236500395668,1.2168280628597,1.18415741555449,1.27317202632291,1.16597380480464
"AT1G23040",1.17121447443003,1.64025406908717,1.1489102072744,2.4920566520709,1.7680123243947,0,0,2.57265362242648,2.07100147325387,3.13350068662227,0,2.1245674112895,1.34121482569579,4.39388304840659,2.55984615395389,0,0,1.80549808500345,1.51714571079815,2.43241835287331,2.43552924265411,2.99695347288808,3.40626382275526,1.93485920271561,1.65342239770797,1.7680077297742,1.21719448395009,2.91418491941099,2.05373314253386,0,1.51523806552061,1.62362551191639,0,0,0,4.27219280528556,3.00904492032189,3.24453584839714,2.69261808707058,1.22803593052726,0,2.30931138218803,1.47146558618462
"AT1G23070",3.89267413633684,0.892939465116391,0,3.75842699250314,2.44063658683958,0,0,4.27823848574734,3.97882668754888,2.63473935616891,0,1.08121130876521,1.23176190046594,4.57115503468509,4.50215813828977,2.10409367728037,1.11717376353455,2.92871165905165,2.79246067302411,3.66346102120984,3.52709302438367,2.18273975890646,1.29091884805157,3.0436855086595,2.88614961459601,1.57269294082448,1.53053306998356,2.32075196812344,0,1.07707337458847,0.952215211778756,0,0,0,0,9.56495215535383,6.75214217098863,0,0,1.44574206015791,1.47680533424909,2.14150145153253,1.07178568590112
"AT1G23090",-0.165110746033555,0,0,0,0,0,0,0.965402080139263,0,1.21841913980724,0,1.13119366069824,1.13912090776073,2.19371594152992,1.15885314127579,1.00697283266974,0.867257676063125,0.801002045444103,0.70768478435782,0.947836454939466,0.900923172614048,1.00522144475654,0,0.923970833646358,0.792778548988744,0.976785153937757,0.965373723707238,0,0,0,0,0,0,0,0,2.43741284040776,1.6652309461022,0.977432852841837,0.818377310043432,1.07708304415572,1.17711804869261,1.01136571364897,0.993249196413624
"AT1G23130",-0.48028133735311,1.46422273063351,0,1.39508786442512,0,0,0,0,0,1.20577435609985,0,0,0,1.38719359591231,1.0748867142612,1.64839349705897,0,1.22956344324937,1.1108601650965,0,0.991225393135322,1.20806666086009,0,1.3477468617484,1.26969895808423,1.476270496241,0,1.72542925993778,0,1.26608595481565,1.29465267723125,0,0,0,0,2.87075158864321,1.6469365891152,0,0,0,0,0,0
"AT1G23190",0.748538629717891,0,0,3.49882504788355,0,0,0,3.82532419214127,3.24128808205202,0,0,0,0,3.2847946557642,2.92683987642774,2.07142106622255,0,2.79492158895701,2.77001060860253,2.27854010770046,2.19540120969453,2.02864711767755,0,2.8514275050574,2.76015291960394,0,0,2.3891203094855,0,0,0,0,0,0,0,6.24262604911044,4.84899392733062,0,0,0,0,0,0
"AT1G23205",0.577223705265286,0,0,0,0,0,0,2.46029866999996,0,0,0,0,0,2.08566557421252,1.88357932414442,0,0,0,0,0,1.45781456865912,0,0,0.785042544007804,0,0,0,0,0,0,0,0,0,0,0,4.87476914642931,3.89797776775441,0,0,0.801644659226822,0.846595701793121,0,0
"AT1G23330",1.71339312719322,1.95993071462229,0,2.49658342901279,0,0,0,3.05445726569138,2.28838145247539,2.17731694401963,0,2.31839358815558,1.76714967190235,2.56227606878459,2.0757683465527,2.65540255229864,0,2.2543118911997,1.87156482988358,2.11393572803127,1.76951585832671,2.15607778735511,1.80042235819858,2.41267691684627,2.08159703423099,1.72295237450712,0,2.53639280130166,0,1.98756271732468,0,0,0,2.62956248403915,0,6.11415907349427,3.61699865049769,1.95902421181767,0,1.96437758196962,1.94759812554611,2.42616550554497,1.78990772094075
"AT1G23410",-0.672392624868592,0,0,0,0,0,0,0,0,0,0,2.53117483006658,2.28467387182231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38572614858463,0,0,0,1.95691475097016,2.00080301459964,0,0
"AT1G23480",-0.459948331517931,0,0,2.21627535006605,0,0,0,0,0,2.76002212020919,0,1.82297185256461,1.93055172325045,2.02721234254905,2.18340583960295,2.03767448484556,0,0,0,0,1.8423364214493,1.81758093397091,0,1.69359567342298,0,1.82121973342537,1.80262420655337,2.01308476011775,0,1.87426254728905,1.89844391855013,0,0,0,0,0,2.24263275523252,2.91141428193858,1.90597091129913,2.06091679387735,2.1971506238854,0,0
