# Table S1: 3,061 DE genes from ABA treatment time course 
# log2(FC); FDR.01
# gene_id	1h	4h	8h	12h	24h	36h	60h
AT2G16790	0.496297208907225	1.15220577412952	0.760044237630688	0.531528583123488	0.378042452668078	0.420329564438763	0.464290942321692
AT2G16890	0.518391912679077	0.935268932168984	0.985628839418012	1.79290498018225	1.92816900705033	2.71715660789775	2.71388810297248
AT2G16990	-0.00523479958697966	1.30101193145861	1.0720460366337	1.30805642335999	0.931946614342841	0.836366881904058	0.907275252284753
AT2G17080	-0.424164858322485	0.655041951543849	-0.460202802674196	-0.917444867380893	-1.96957053674667	-3.08457754618042	-2.01832301918134
AT2G17120	0.407525800886595	1.54984742915965	1.21621530197039	0.931902256762988	0.807288329488353	0.798023833198672	0.55854071158812
AT2G17220	0.0907257082524938	0.469315915601225	0.357330816948247	0.854413511779628	0.48242747547801	0.972909849719454	0.772268638779031
AT2G17280	0.156861053499142	-0.220876142904106	-0.5161938572409	-1.16887501275224	-2.0934963463091	-1.91798018548964	-1.48197435839068
AT2G17660	-0.582325585580767	-0.872182023850525	-2.50601365846366	-1.64498700562535	-1.69482038214376	-1.24162984370171	-0.290250670702971
AT2G17680	2.6581520581932	3.91892887313514	2.97218423977582	2.30041038445374	2.59968958484234	3.49143121816559	3.08472498603586
AT2G17705	-0.255867719306917	-0.589481730594055	-0.524272739609302	-0.208066807450233	-0.261630553939053	-0.313057897004194	-0.843908164871885
AT2G17710	0.0355573996533824	-0.346063711054728	-0.800598559636385	-0.744848504951961	-0.842961376399465	-0.858831727536431	-1.27859366506546
AT2G17760	0.297543294181663	1.08126247920641	0.590984448154932	0.756420361324604	0.542794685059709	0.554074456241981	0.379337128299949
AT2G17820	-0.363253251672228	-0.928469429806334	-1.06098244312249	-1.04406808281337	-1.079349484783	-1.191354035515	-1.46621405041357
AT2G17840	0.344291423056141	0.914975982291471	-0.0789009017227973	0.197484177665998	0.0543067787857676	0.215846310044486	0.610628453274774
AT2G18050	0.182647432288507	0.994800934438173	2.22250681621427	2.39782812787097	1.98959921935121	1.77222203616047	1.51652287939074
AT2G18170	0.60908877488205	0.813422203929617	0.559587639585143	0.565756616761924	0.546993248188859	0.514145986078942	0.572704965305956
AT2G18196	-0.397511881550021	-0.867589909429965	-1.09458159264103	-0.774323478096922	-1.09646416501255	-0.770030457089675	-0.480255197193363
AT2G18240	0.41985378294779	0.786148931062467	0.763736118185146	1.14864138698731	0.888184785039638	0.626412957551826	0.870869042673266
AT2G18300	-0.0309934508133829	-0.404659941385416	-0.614921028946513	-0.561374496212219	-0.591981348402247	-0.798036506056956	-0.805067209971055
AT2G18340	3.19496490578756	3.18655141395894	3.40572153164016	3.95497031316312	2.01620964892762	3.60010048308782	3.46921075161974
AT2G18370	-1.9676568951236	0.0375618589774253	1.79265173655483	1.24328514918631	3.82103762385025	3.97163789148727	4.29894615083748
AT2G18540	2.6352764107699	3.60099589912208	3.97021222349977	4.19888169678294	2.98787563416154	2.85254537060811	2.47345039562663
AT2G18550	4.09197393526563	4.40016414801699	3.71527117744883	3.49895056206178	2.67234879831463	1.46374702936708	1.78384175946987
AT2G18690	0.0754012615765901	1.23716668270808	0.711354036495503	0.781570823375857	0.372774748736232	0.405670413823268	0.105434275978539
AT2G18900	-0.134996902492935	-0.773377370126941	-0.171142668245692	-0.193722632480943	0.225043043404331	0.432362860266161	-0.0182892957136823
AT2G18950	-0.0393746356327055	0.640199104588053	1.23722661347236	0.953350055934574	1.00989957141875	1.10087138624084	0.742985009431529
AT2G18980	-0.352900768490552	0.0634895294478142	-0.321241308590065	-0.73664640671312	-2.10354831713165	-2.84774692223215	-1.54432570428506
AT2G19060	-1.22580570999405	-1.16311146121634	-0.967911368737278	-1.42966655200655	-2.52511756166236	-4.71862010617723	-5.28212930005336
AT2G19110	-0.647614450510519	-1.06828455024608	-1.09983665907953	-1.06061359890948	-1.08673796088725	-1.29925499298174	-1.3809860197334
AT2G19190	1.8590076370473	4.13423168547285	4.33292392462462	3.01139725047736	5.15006949562607	4.28810983604349	0.452304206919262
AT2G19310	-0.264675971046697	0.32102358403532	0.664609909624315	0.777924260983629	0.781852860728702	1.08504820233496	0.890921592818232
AT2G19320	3.41473812464489	4.45482494831388	3.87971592724588	4.54774358511328	4.25177521950178	4.12861886013936	4.31537155885713
AT2G19800	-0.0987525345149086	-0.673726406804315	-0.688742837104427	-0.957751044767231	-0.534399581164555	-0.87612924747978	-0.328482242441289
AT2G19810	0.994109851005566	1.32284036138291	1.04416849361508	1.08720202729513	0.679063198378091	0.444575447294354	0.303290189311801
AT2G19860	0.503183342917711	0.756254052515832	0.764300055042748	0.748738113320482	0.59999476601729	0.580605472288667	0.740954346853678
AT2G19900	1.82245251884593	4.9907066139164	5.23376248271585	4.75840542153278	3.94830678384767	4.09916426920677	4.07186146129767
AT2G19930	0.11264102182343	0.0559350783047213	0.412206537961612	0.602343439832227	0.747077130428515	0.751235222673293	0.474466165953122
AT2G19970	-0.912891127560788	-2.00285053605511	-3.16141465501877	-3.93379053508658	-3.6849436593324	-4.39173342042127	-3.55686858902921
AT2G20550	-0.172241489846482	0.16218132315388	-0.283010381711925	-0.0897404793952072	-0.277222303213037	-0.46136913748952	-0.850433342822308
AT2G20560	-0.220823417367155	1.82908341032103	1.98372627671657	2.06131356098877	1.41961841581283	1.60748759445074	1.2201889648452
AT2G20635	0.0108830725688775	-0.49282818429113	-0.0483909925085869	-0.245118169709199	-0.196270186207811	-0.712023294543013	-0.967298823258636
AT2G20770	0.243918390529989	0.38560460399823	0.616538394101346	0.908694230918532	1.13671997811568	1.61242528581414	1.1979074117472
AT2G20825	-1.38903964054438	5.3608323085473	2.81770550918564	3.4376085034614	2.1751193502001	3.1508051873821	2.38332151334908
AT2G20880	0.036405160401387	-0.552325113303734	-0.86619340573546	-0.669448431842944	-0.45990144820325	-1.33976624364632	-1.79450354276797
AT2G21020	-1.259019326601	-1.65098753385662	-1.541003545852	-2.04361207508747	-2.19200751547366	-2.10681480824673	-3.10339149160198
AT2G21045	-0.519461206273288	-1.27556649851922	-1.4825074500153	-1.7363135338548	-1.57172038041126	-2.10570512012832	-2.58347099321386
AT2G21080	0.0239533092004576	-0.871110014113565	-0.754391801221974	-0.572691347689586	-0.623658629469634	-0.801428252337138	-0.755639371071178
AT2G21100	0.202512131490043	1.32854600030186	1.2108039269477	1.00047261806386	0.223632188273622	0.425086266512097	0.0545718571156917
AT2G21130	1.20909684608949	0.896846057698758	0.623744287189392	1.01019403141751	0.4204676870029	0.260064343146061	0.430479665778922
AT2G21180	0.710483685324181	1.50729837998524	1.35366567066174	1.28075337875941	1.09320339581891	0.987798361783342	0.739554459733224
AT2G21200	0.0615335276133508	-0.56830913522852	-0.309673113498445	-0.641075039083652	-0.781982133740559	-1.10688595776841	-1.11096241933306
AT2G21210	-0.156888702935626	-0.324820113814663	-0.317665589419567	-0.596253500050161	-1.05662303598056	-1.41235810449424	-0.921450430725695
AT2G21330	-0.0639575838775829	-0.235598344675622	-0.121817211214221	-0.269956300846105	-1.11731725514453	-0.968332542700189	-0.463381351791501
AT2G21490	1.62876973347718	3.48245978725166	4.22372336351867	4.37963099439982	3.89677517387333	3.56161258805075	3.45209008764786
AT2G21540	0.126300396748236	0.285215076562261	-0.0345154259188241	-0.179795418068655	-0.606549513172336	-1.01982093284243	-1.26020325512394
AT2G21550	-0.00964617356178972	-0.0164359958613245	-0.607862389092606	-0.977222881536605	-1.41963496839871	-0.7252684283778	-0.68937132742575
AT2G21620	0.0814101873961492	0.851504504052217	0.90548644527959	0.80524139142905	0.525512277541425	0.681909596171248	0.597804357963929
AT2G21720	1.161929656985	1.98106709276401	2.35440936438249	2.38720267955569	2.14463727725996	2.4813280526138	2.33689497958989
AT2G21790	0.0116761278702412	-0.639672399545731	-0.723073760782919	-0.774083561617551	-0.566239261214345	-0.476897181414026	-0.309774520953116
AT2G21820	1.68591658116129	3.38181458307495	3.56006031456923	4.12284595845708	3.17033034310757	3.28058319864212	3.23356908118407
AT2G21840	-0.354318338398159	-0.340403785000792	-0.781960756991211	-1.09824915997572	-1.40250023469529	-1.68820109149044	-2.27493072793133
AT2G21850	-0.201943875989594	-0.785576294572484	-0.885170888241808	-1.1121539159704	-0.932137688070533	-1.57144409708621	-1.79930339469726
AT2G21900	0.0716916343925233	-1.31070077677544	-3.45867980386926	-3.45759885066286	-7.85539102802606	-6.40678321335968	-6.37468539342799
AT2G21940	-0.12555468167473	0.641678270817987	0.544367095313138	0.716359420453643	0.377209188929104	0.447904332696734	0.482326191041007
AT2G22122	-1.30103056092403	-2.69746719760778	-3.01433854155229	-2.90632144424417	-2.2295498539437	-2.73189224939957	-2.54084414883269
AT2G22240	0.93573123051298	1.84692706305568	1.62592056425084	1.73142411476329	1.2019614786243	1.18099134752971	1.1203867708993
AT2G22330	0.11489446124712	0.193887240263282	0.519741171304343	0.769047657948786	1.31130174363803	1.55967952928109	2.17149333853529
AT2G22430	1.03720410520355	1.09629584990557	0.864682996390419	0.904872483266683	0.833992533505282	0.729050214970936	0.467206848114564
AT2G22470	0.866860112258603	2.08517531291578	1.6778920768851	1.57972846516783	1.21711260860105	1.78922574259758	1.58908260205427
AT2G22500	0.0666454578308821	0.905894443788215	0.112038892336016	0.267392327492318	0.57144259371107	0.696109696910832	0.994462772312631
AT2G22510	0.300785266259743	7.83255880080546	7.91130376579911	7.94213613714095	6.76762755982544	6.87288248422165	4.36244277624703
AT2G22850	-0.323509092197689	-0.671149366996646	-1.40763198696307	-1.53166528557761	-2.01301498763961	-1.77551825074439	-1.77760258694995
AT2G22860	-0.485530924151915	-0.717245209497195	-1.41321496463524	-1.48047565116248	-1.71195138023119	-2.06022124279497	-1.99378290628817
AT2G22910	0.0165850427291366	0.436032273466092	0.352846812267299	0.513755945057146	0.603494972160196	0.642314774632535	0.860027762632843
AT2G22930	2.16980461563116	2.05611943552824	1.72309254856917	1.68036048301705	2.54779413746775	2.8209387095739	4.08264523957895
AT2G23000	0.817495232782075	2.32309297943466	2.2550763352708	2.31415726059978	2.90769414437793	6.2168812798283	2.58374115526451
AT2G23030	1.41657636380637	1.43973900607596	1.86362269713934	1.69384011842703	1.21745208573886	0.946273552569154	0.665769861840539
AT2G23050	-0.771089100157815	-0.42731816950277	-0.782654415516012	-0.846307011948121	-3.96048976423557	-2.97851360023864	0.0157330420468396
AT2G23100	-0.358945328855311	0.151085015340652	0.604205262012412	0.716498105408457	0.588283664337885	0.86183583723289	0.596313880030865
AT2G23110	1.24583820389716	2.83930354478155	3.59321417455552	4.22089258180753	3.69066682471257	4.15971473192973	3.58438003166273
AT2G23120	0.236983626885472	1.0907384613465	0.713353427550827	0.960120080173388	0.679890247022997	1.09496467740452	1.46880829078934
AT2G23130	-0.318486405878429	-0.234113483389254	0.997489839090967	0.222609415606677	1.74431123524007	1.56367204129767	0.959709101872019
AT2G23170	-0.618843596383984	-0.542140736842723	-1.14677758760212	-0.822017181607101	-0.28919090916757	0.147505927875323	0.613378194661524
AT2G23200	-0.307988279173602	-0.711388859763762	-0.597472164493089	-0.821612967600777	-0.650213250392563	-0.546458211075429	-1.03229657146359
AT2G23240	1.13925955603945	2.28520158450218	3.51732152813994	3.86090668119558	4.28900288572905	3.91272705613529	3.82993827033954
AT2G23540	1.51134002278196	1.29279514382552	3.40324148997737	4.01365024362411	2.60884408493616	2.85715410346369	1.19339330420553
AT2G23590	-0.191926458093674	-0.319614625344675	0.357581730351034	0.463469508423773	0.57877051238356	1.11400554647276	3.00763268672751
